Gene.names	log2ratio	pValue
HNRNPUL1	-0.094553351416657	0.488695480100414
PTP4A2	0.123504803273011	0.488695480100414
MTCH1	-0.173388515006149	0.488972588100307
HSPA4L	-0.172926139481252	0.488972588100307
PQBP1	0.131782457632717	0.489101494979822
OPA1	0.0707761581365247	0.489101494979822
GNAQ	-0.117982620893684	0.489111138042939
POLR2B	0.0801221576120277	0.489382677957377
DIABLO	-0.191089102241758	0.489382677957377
TRAPPC3	0.0824591813279483	0.490426635901176
NELFA	0.126858506772638	0.490969118655172
GYS1	-0.118954457150188	0.491333594780916
PRPF40A	-0.12008964653533	0.491477170668356
PFDN5	-0.239098411228255	0.491961237044139
RBBP9	0.305068842022859	0.666858323723052
PACSIN2	0.132979573671886	0.493035314312689
GPSM1	0.114040364926797	0.493035314312689
POR	0.085270542314543	0.493035314312689
CCT5	0.0636565647980483	0.493179470251323
EEF1G	0.0794282087244369	0.494481664662686
HSP90B1	0.0664650806775278	0.496122847660743
MACROH2A1	0.0760633263786481	0.498694109578831
EFL1	0.1234604959627	0.498694109578831
CCT7	0.101513454780644	0.499215756662673
EXOC5	0.117043200420177	0.570509969290069
WDR47	-0.0773746546549603	0.499236495477893
LONP1	-0.107307379522556	0.499934858729281
MDH2	0.0719617656477993	0.500368118395322
SPNS1	-0.156699161484696	0.574300621734639
RAB5B	-0.163488010743198	0.501140613597367
TFIP11	0.15444746295541	0.611693141876483
HMG20A	-0.112965846384824	0.576671265417705
KTN1	-0.0679151872335559	0.504892037433938
KIAA1324L	0.0818095142890698	0.614855444920657
NAA50	-0.162260412864992	0.543532288663913
ENSA	0.112091432840931	0.507142755280869
TRIM28	-0.0811547649420241	0.507142755280869
PTRH2	-0.149178483813191	0.581420285516392
NARS	-0.102786589116722	0.507671759450898
SYMPK	-0.115476013804283	0.508121131532265
NCK2	0.135448162899451	0.508121131532265
TOMM70	-0.0942004711962632	0.508121131532265
MGEA5	0.0607633357689821	0.508121131532265
ARID1B	0.151124035106559	0.510232674301631
PITHD1	-0.112890923538771	0.584118137455355
GABARAP	-0.105936129963414	0.694751855046962
ATP2B4	0.108736740268181	0.511611396697129
RPS17	0.0759861998447739	0.511611396697129
LRRC57	0.092678531124772	0.512371833218614
ASNS	-0.135848111347073	0.513557142626483
ILK	0.125703392309013	0.51267284336818
CRK	0.100732500418516	0.51267284336818
C2CD5	-0.088108082724446	0.513164209877196
PHPT1	-0.246943783621838	0.513557142626483
FNTA	-0.0865050993628067	0.513557142626483
KDM4B	0.179945318269471	0.589214333553053
SEC61G	-0.255216461272877	0.515838768352947
LMAN1	0.0948348243448365	0.51476617349936
CCT3	0.0656061839232081	0.515838768352947
PTPN12	0.115963162854452	0.591690950729286
RAE1	0.101498737570228	0.516122270868538
GSPT1	-0.112218457103598	0.517423511554011
NEFL	0.127720770986723	0.517423511554011
CPSF1	-0.069945157639097	0.51794779889888
CCT4	-0.0632827429909497	0.51907988898315
NUP160	0.0732234051371101	0.51907988898315
HARS2	0.124243593640184	0.520333781974942
CLTA	-0.110951765989594	0.519729667509778
NT5DC2	0.102720194931575	0.522737874000086
CTBP1	-0.0863740899036145	0.523937228911269
ACADSB	0.160964637955228	0.52564279660053
PBRM1	0.0636454480575672	0.525094792083908
SNRNP27	0.144012758540587	0.648907078938007
PRPF4B	-0.153306057219453	0.52564279660053
XPC	-0.0864997124557121	0.606359769370428
PGLS	0.0775031844558072	0.526437766048151
ATP6AP1	0.10595832174436	0.526437766048151
SSRP1	0.0728753076057096	0.527238699883718
PRDX6	0.0671896313938056	0.527766136877975
CADM2	-0.169755654805005	0.530320652523313
CAMK2D	-0.170114709259206	0.530320652523313
HNRNPU	0.0831270454329314	0.530320652523313
IST1	0.0785499175467095	0.53176983129697
BAZ1B	0.0759205596520722	0.532143411041711
RNPS1	0.095370936859819	0.532145153235915
CYB5B	-0.107785645829356	0.533239415521848
SCYL2	0.111516980160808	0.614855444920657
YWHAZ	0.0738355401933646	0.53609926491399
MYO18A	0.0665316866399337	0.53762705446962
HMGB3	0.109461082090736	0.538888152370219
TPT1	0.0894091892095759	0.540281638925527
PRRC2B	0.105249743574991	0.541255236497861
EXOSC10	-0.113078594538091	0.541236006415016
GABPA	0.122867925762669	0.541236006415016
HNRNPA0	-0.281039537805995	0.541236006415016
CLPP	0.124167748434296	0.541236006415016
SEC24A	0.160247458940994	0.627503944435389
MTOR	0.083360702914387	0.667311103434703
CBX5	0.0977000895862012	0.542606379174429
ARL6IP5	0.0683236488586836	0.543532288663913
PDCD6	-0.0959643181595986	0.543532288663913
SMARCA1	-0.121923558997338	0.543532288663913
ATP1B3	-0.100781964202326	0.543604524974475
DDOST	0.0648943662601837	0.543794035727897
UBA5	-0.212085168312246	0.547485982533048
BRE	0.120220733746457	0.592303349532252
TM9SF4	-0.156017997059596	0.638028716251242
PPP1R9B	-0.1560676217848	0.638028716251242
MAPK14	-0.0750901609282835	0.639080100327964
DNPH1	0.121047021695585	0.553815664415096
SH3BGRL2	-0.0572397852516744	0.681427909337748
SEC23IP	-0.104538330163003	0.552902041018995
U2SURP	0.0962160115436639	0.553987114366696
PSMC3	-0.0956991432797167	0.554043143261333
DNM2	0.0840861437887632	0.554994652388102
SLC25A3	0.0911651046159143	0.555312402435837
PSMD2	0.0519505730124372	0.555813632287622
DCUN1D1	-0.148653088420296	0.556544816011119
AP2M1	0.0667280872247993	0.557271639005036
RTN4	-0.0705916504267243	0.557271639005036
COMMD9	0.0951566425000827	0.648021381103273
CCNK	0.114702587630056	0.560238649298343
CDK5RAP3	-0.0991370833939698	0.60712607819584
PEPD	-0.0867530511749237	0.563278507422414
HMGCS1	0.0760060967133747	0.563278507422414
ANKS1A	0.11643660266958	0.563479930345202
NR2F2	-0.0966083897458034	0.652025078271807
VPS18	0.0662617520455484	0.653045063062696
ADSS	-0.16580731533076	0.564848924010133
SRP14	0.075030254094127	0.565625311628646
GGPS1	0.0654042348640651	0.700986015255887
NACA	0.0941900197952421	0.566479076771937
PAAF1	0.102402391722851	0.702998241655744
RNF2	0.129455520648026	0.567785925546471
DNAJB1	0.12089097296478	0.568992289961985
NUP85	0.0833368422738374	0.569543307987978
CSRP1	-0.214008524731387	0.570346629352509
SH3GL1	0.0769029054670476	0.570346629352509
G6PD	0.0688796209770928	0.570509969290069
TRIM2	-0.0651085345757529	0.570509969290069
TUBB2B	0.184768773099002	0.570509969290069
SLC1A2	0.146849681252011	0.570509969290069
PLEC	0.0817743034941891	0.570565826324274
WDR1	-0.0654523860246812	0.570807522810977
ARL2	-0.100956693215487	0.571107253772333
THOC3	0.102129917479488	0.573131687959671
TRAPPC6B	-0.117699883730779	0.576954345967599
LRRC40	0.071702716371977	0.576803221877813
ACSL4	0.0755000034034055	0.577512808323586
CASK	-0.0834477723729066	0.578878765011753
FKBP15	-0.158465432313744	0.672705004353627
UBE2O	0.0633916485014261	0.581098374994967
NIPBL	0.106858794853579	0.581743692757176
GSTO1	0.0698872350411399	0.581816487624377
PTPN1	0.0609325204988593	0.582268469088527
EPB41L5	-0.15007920286526	0.675123244987965
EXOSC8	0.0983747592221214	0.675185758654881
GNB2	-0.172869445053191	0.582801272365166
CDS2	0.0607851210738879	0.583728057139777
PTBP2	0.0771531831528911	0.583993073220677
SSR3	0.0828978624293093	0.732032800399677
GSK3A	0.0737446651296096	0.584795532116668
UBA1	-0.0574719247874071	0.585281183435862
RANBP6	-0.0935417633580151	0.58607948577912
KPNA2	-0.0623411322119338	0.586223465127222
HPRT1	-0.101419403366304	0.682065870008805
NDRG4	-0.197424001563931	0.586244116430243
DCLK1	-0.0967413700401103	0.589214333553053
SLC44A2	-0.084205707669863	0.591690950729286
EXOSC7	0.0610686555438065	0.591690950729286
TSN	0.0545879770696871	0.591690950729286
ANXA7	0.114587227151222	0.591690950729286
MYH9	-0.0579654640796896	0.593457348501207
CPSF6	-0.0745275221767336	0.59788742536376
CAPN2	-0.0690536082505915	0.599150714784651
PFKP	-0.0950696052010187	0.601387100965832
XPO5	-0.0675285297671415	0.601886328326855
NUDCD3	0.120050553711753	0.761039168213912
DYNC1H1	0.0512608557076391	0.602173946427528
NONO	0.0586309601437165	0.60240230051702
SAMD4B	0.0585902081517702	0.702998241655744
RANBP1	0.0586948746675304	0.60365953659104
HPF1	0.106183679888392	0.605177734085162
TCF25	-0.170522235544858	0.604918520243426
HMGN3	-0.611912373516869	0.605272756130262
PRPSAP1	0.091459150219162	0.706110436653806
DCTN4	0.0587982971125847	0.60598197731768
ARL1	-0.0850645106343997	0.706562672554428
ATP5B	-0.0457701990445436	0.606021781708643
STX7	-0.150136348566555	0.606359769370428
BLVRA	0.0584860487022247	0.606359769370428
ATP6V1E1	-0.133637675342392	0.606359769370428
PGAM1	-0.0885889664169603	0.606359769370428
LLGL1	-0.0713861549395602	0.608557475139892
SMPD4	-0.0850644008498236	0.714183207740118
COPS8	0.0897290931473194	0.609915192651541
GTF3C2	0.10605852828396	0.714183207740118
AARSD1	0.0766249899464775	0.610569275000202
GSTM2	0.0671159901693557	0.611248613207515
PLD3	0.0660818687262008	0.611693141876483
GTF3C5	-0.110770189342393	0.614855444920657
VASP	-0.0718403974128101	0.777326705748777
ZW10	0.0847688021578925	0.777326705748777
BANF1	-0.138944864084852	0.614855444920657
RRS1	0.031524913409573	0.945178625599812
BAIAP2	-0.104033556470899	0.616009830442201
EMC3	0.107486681026465	0.723925124188251
VEZF1	-0.0931324166136633	0.616041194087165
TM9SF2	-0.0708633329040609	0.616592493182651
FTSJ3	0.0917171231888183	0.670368397453724
PPIH	0.257641109518136	0.620897299399751
ASPSCR1	0.00992715732994043	0.990878097156978
BAG5	0.115616497567448	0.621101604920588
UQCR10	0.0529421242849786	0.72996361736148
PPP1R21	0.0840540242956926	0.730208070351082
MORC2	-0.0870707512757534	0.622394838403466
ADK	0.0912878479344315	0.622394838403466
PES1	0.0705062283873659	0.625796110548107
AMER2	-0.134598857915911	0.733915387254485
NUDT21	0.059513397813344	0.627914757851026
WIZ	-0.106509618346355	0.630897006720504
COL6A1	0.101310729439401	0.742912428264056
DPM1	0.111652468792752	0.633666886488433
BRD2	-0.0772209171549783	0.746886459602057
RBMXL1	0.0934376048248922	0.808189139951852
PLCD1	-0.0855502436550282	0.636172732139745
ERI3	-0.167720800396122	0.636391980813593
RAPGEF2	-0.0876283424140745	0.815920744915588
PTK2	0.0866652270886838	0.638028716251242
RPL3	-0.0620304021085545	0.638028716251242
CYFIP2	0.0824182898624315	0.638028716251242
UCHL5	0.0760939671605811	0.638765770514511
GPM6B	0.107357689039272	0.638765770514511
GLDC	-0.0927511205956009	0.64034736305807
LSM7	0.098398835471329	0.641041117315348
CTSD	0.0540456609333333	0.641097581307536
SLC25A24	-0.0623747710929763	0.642392597844766
NAXE	-0.0877759356164276	0.642392597844766
MARS	-0.0869985592558962	0.642715935481618
PSMD6	0.0524548480667733	0.642894884879038
MBD3	0.0878183375897947	0.643386025821951
TLN1	0.0497216565327214	0.646155680021745
HSPB11	-0.0381043877609919	0.835873092328846
HNRNPUL2	-0.0484605973473613	0.648006140948785
ACLY	-0.0438025523937	0.648021381103273
PFDN4	0.0900409280965029	0.648021381103273
RPL5	0.0530922970577841	0.648021381103273
UBA2	0.0524793551223262	0.648021381103273
AGO1	-0.0540643888258963	0.648021381103273
RAB10	-0.0684867354969576	0.648021381103273
TP53I3	-0.0877610350490379	0.648021381103273
EXOSC6	0.0958892082659624	0.768556537912969
RAB5C	-0.158621284640066	0.64856778603318
GABARAPL2	0.145151061673882	0.648636557382809
EIF2S2	0.0785360775892201	0.648771191471446
DDAH1	0.0885909146068222	0.648907078938007
THOC6	-0.195718964339409	0.650608374870601
ACO2	0.0485833169082959	0.650469387305447
XRCC6	-0.0425456088777842	0.650608374870601
NDUFS5	-0.140986450502975	0.652805608134234
LRRC4B	-0.0762377942692787	0.652805608134234
CAPZA2	0.0463520430582349	0.653315320900113
CSTF2	-0.120928704504315	0.653873916126365
ECH1	0.0672361091419376	0.653873916126365
UROD	0.0597598121940521	0.653873916126365
SH3GLB1	-0.0873541749763369	0.653873916126365
PGM2L1	0.0481557695036869	0.653873916126365
CALM1	-0.0698917873090714	0.653873916126365
CALM2	-0.0698917873090714	0.653873916126365
CALM3	-0.0698917873090714	0.653873916126365
CD81	-0.0999194009082522	0.654954113804537
DR1	-0.120603657361535	0.78369984710547
DPYSL4	-0.0483441787037755	0.656304623310379
AP3M1	0.0588742016447092	0.657475470923374
RAB35	-0.170032717729665	0.783949747107566
SLC25A20	0.0756917809521056	0.65781784978284
KHDRBS3	-0.0979788870255973	0.660454246274503
GSS	0.0774488928982215	0.660191746850524
USP14	-0.0567189976962332	0.660561958407573
ACIN1	0.0536076285812364	0.660698562449278
CNTN2	-0.0610834507944951	0.661402955239283
STRIP1	-0.0614493986805478	0.791230358088676
PICALM	-0.108601552818008	0.663399876159878
VWA5A	0.110008145014522	0.66351611096305
ABI2	0.0460079478842452	0.876855762063853
ARPC5	-0.170619993087566	0.663805588854571
CACNA2D1	0.0710696945395739	0.663877183229837
CADM1	-0.0998347504304	0.664608223768788
NUDT10	-0.0904244357282913	0.665023206672948
EXOSC4	-0.077874997571552	0.731208544660071
XPNPEP1	0.0774739028550293	0.667369626278955
NDUFAB1	-0.12201563897333	0.668593357915289
SNX12	0.0768158899883424	0.66921291853156
EIF4H	0.0697921789586822	0.66921291853156
RAB11B	-0.0470302603811916	0.66921291853156
DNAJC7	0.083996365135615	0.670368397453724
LEMD2	0.0468620528570796	0.902849991692477
EIF6	0.0645592337863583	0.675123244987965
RSL1D1	0.0674990287270276	0.675123244987965
CCDC134	0.0580503515290403	0.815314300000035
SFXN3	-0.0511387418978302	0.816112401660929
TNPO1	-0.0433988623096155	0.677138568323818
EZR	0.0663552958971003	0.677138568323818
UQCRB	0.0767807148354365	0.680214821074721
RFC5	0.0569097312776883	0.819891753534918
SKIV2L2	0.0568070886670604	0.681341566549418
HIF1AN	0.0181053500034274	0.927205642358087
NDUFB10	-0.0664853189701127	0.681696275770742
VPS33A	-0.0635951122366656	0.682531340494342
MRPS34	0.0503551275135017	0.822813521829618
DDB1	0.0514150545592855	0.682600714816966
VPS4B	-0.0564839981685807	0.683898335730614
TM7SF2	0.051656199734893	0.683898335730614
DNAJC9	0.0985143151446657	0.684002152924119
SEC22B	0.0388838342464979	0.684002152924119
EHD1	0.0550061766607577	0.684002152924119
ZNF512	0.0566469961157772	0.684002152924119
YWHAB	0.0868461976421671	0.684002152924119
NDUFA12	-0.0381006969051683	0.830655254944829
FEN1	-0.071224095409363	0.685284651117692
PTPA	0.0428431812931294	0.688135740771458
STRN	0.0683270776188607	0.835392375262955
CDC34	0.101378405423713	0.835392375262955
RAB3D	0.0550520432788062	0.835873092328846
RPL14	0.0768353178714207	0.689118038814337
MRPS22	0.0901054405625423	0.689118038814337
STUB1	0.00628833075136015	0.982530136441973
SEC24B	0.0677545936228761	0.692492878969449
LDHB	-0.0759635097487212	0.692507176525988
MATR3	-0.040663275606029	0.69261751105086
SERBP1	-0.0778260701447273	0.844037405313551
PPIG	0.0710725319052976	0.695401152170142
SLC4A8	-0.0536845015916931	0.848478249153786
WDR82	-0.0499324095274432	0.699542150031727
OXSR1	-0.0499599143211995	0.699731219409883
ARHGAP35	0.0518426738373314	0.700947307297942
ETF1	-0.0406433870194078	0.700947307297942
DYNLT1	-0.0760372533448432	0.700986015255887
USP10	-0.0650771928216756	0.700986015255887
H4C1	-0.0543398565750479	0.700986015255887
H4C11	-0.0543398565750479	0.700986015255887
H4C12	-0.0543398565750479	0.700986015255887
H4C13	-0.0543398565750479	0.700986015255887
H4C14	-0.0543398565750479	0.700986015255887
H4C15	-0.0543398565750479	0.700986015255887
H4C16	-0.0543398565750479	0.700986015255887
H4C2	-0.0543398565750479	0.700986015255887
H4C3	-0.0543398565750479	0.700986015255887
H4C4	-0.0543398565750479	0.700986015255887
H4C5	-0.0543398565750479	0.700986015255887
H4C6	-0.0543398565750479	0.700986015255887
H4C8	-0.0543398565750479	0.700986015255887
H4C9	-0.0543398565750479	0.700986015255887
DNAJC13	0.0626424803403047	0.857063753823647
SHMT2	0.0477207238867159	0.702998241655744
C14orf166	0.0486918113894461	0.702998241655744
TTLL12	0.0499884456770836	0.702998241655744
HDAC6	0.0595897705328241	0.702998241655744
RUVBL1	0.0458898366023988	0.702998241655744
SYT1	0.0725765316729472	0.702998241655744
LZIC	-0.112094879668366	0.707288958638587
ACTL6B	0.0625474232765342	0.707313718419131
CRB2	-0.0646927548884371	0.707313718419131
MAPK3	0.0405490354642914	0.872442895973552
NEDD8	-0.0746373612376203	0.711236338415762
RAB8B	0.0589376633566765	0.877375473841436
SFXN1	0.0426959357059609	0.712527713386583
WASF1	0.149699010480195	0.715827962672958
KDM3B	0.0989623377580955	0.715764084570389
MPDU1	-0.0902121013441501	0.715764084570389
EIF5B	-0.0434755308982027	0.715827962672958
MRPL19	-0.0379247131322344	0.886967175076786
GATSL2	0.0285745708766498	0.887754602659649
HSD17B4	0.0382496943397754	0.716570986074407
PEF1	0.0602502966470553	0.891122694656812
SMARCA5	0.0421190249895673	0.720905184045055
TOP2B	-0.034063311322253	0.720905184045055
TUFM	0.0446429954675125	0.721853318215184
PDE6D	0.0281838884957573	0.900379096825137
ADPGK	0.0917389287606234	0.723925124188251
EPN1	0.0599644598854212	0.723925124188251
RDH13	0.0346276401045671	0.903125978557904
MTCH2	0.0687548318057907	0.725609933066769
GIPC1	-0.053628040585739	0.907091402814927
SEL1L	0.0830349322895678	0.727776625616795
MRE11	0.0460097068949565	0.728733542173151
PPP1R12A	-0.0351692015020042	0.915270233795464
ALDH16A1	0.0275298510342594	0.915748169763855
RPS24	0.0527630608702481	0.731208544660071
PREPL	-0.0256835270865707	0.921748697559648
SRP68	0.0420968660997865	0.731926731399872
RPA3	-0.139383733387135	0.731926731399872
PRKAA1	-0.0293160813760025	0.926111182006861
PSMA4	0.036101479319985	0.733428677973394
FSD1	0.0641455546572338	0.733428677973394
B3GLCT	0.0185201305382741	0.928943527994943
MYO6	-0.0404522717793547	0.735479042451402
RPL10L	-0.165322985363737	0.736202656179614
ACTB	-0.0317984763783983	0.939403644751022
NDUFA4	-0.11637474657763	0.819865265049462
TRIO	-0.0923561087741938	0.739719042258116
SPCS1	0.0108211737588242	0.949148914085211
FSD1L	0.0161109320800286	0.949148914085211
PAF1	0.0930676989410095	0.743659487671747
POLR2E	-0.014720293784471	0.964721091642847
COPB1	-0.0374092220289839	0.745794938744661
NUP205	0.0336042885793582	0.746159783729917
WDR12	0.00635928439086442	0.97595673271915
VCP	-0.0406214465996939	0.746886459602057
CHP1	0.00601674495085192	0.979710287686243
MAGED4	0.00542931160185844	0.980389766334244
MAGED4B	0.00542931160185844	0.980389766334244
ATAD1	0.00684331236550051	0.980389766334244
IQSEC1	-0.00518442488451853	0.983716297792131
ACADVL	-0.00421900324978708	0.987880636363425
RBM42	0.00395036667998738	0.994441867682507
MRPL45	0.000975813873363762	0.994441867682507
GNPDA1	-0.0550038681667075	0.749496554486012
NUP188	-0.053281691452927	0.749522379974745
HAT1	0.0488131027585652	0.749522379974745
DDX1	0.0410531595282961	0.750860306760357
TUBG1	-0.0562909397660007	0.751216085941929
RFC4	-0.0996196560290343	0.752683361721009
PCBP4	0.0559655622765618	0.752442237598966
LAS1L	-0.041722032197832	0.752875879850681
ZC3H15	-0.105863692149271	0.753767410877937
TKFC	-0.067814092521175	0.753767410877937
RIC8A	0.0646091662116639	0.754812395227898
FLOT2	0.0479927957245145	0.756878891068305
HIST1H2AJ	0.13719356139481	0.756878891068305
NES	0.0437964777834985	0.756878891068305
DPYSL5	0.0342431422175373	0.757461511896299
ATP6V1B2	0.0411739086969121	0.757871162787004
EIF2B1	-0.0528130776560474	0.757871162787004
SMARCC1	0.0503911439980058	0.7587021988571
DICER1	0.101912215576679	0.760468264811044
FAM49B	-0.0408857792367847	0.760924813120852
BLMH	-0.0722890775118543	0.761039168213912
INTS3	0.0687487097978021	0.76107300671663
SNRPA1	0.0521876883046843	0.761786893918412
ALDH3A2	-0.0419405165463935	0.762839272224445
CSK	-0.0542884770541932	0.76415461467133
TM9SF3	0.0551001117309653	0.76415461467133
PGD	-0.0371380702949793	0.765041990155521
LZTFL1	0.0464001380950734	0.765776500503062
SAMM50	-0.0567061443331021	0.766279010837475
EIF5	0.0307581064293956	0.767699970215336
SARS	-0.0373293200961626	0.768556537912969
PPP4R2	0.0558144356943693	0.76964714261015
H1F0	0.0438152388568511	0.76964714261015
ALYREF	0.0605457295168073	0.76964714261015
DMAP1	0.0381354474250095	0.865799738704983
DDX3X	-0.113811885925472	0.770758952255137
AP3S1	0.073727379842186	0.770920593060263
NRM	-0.0463273341668149	0.770920593060263
ARHGAP1	-0.0608758873622151	0.770920593060263
EMD	-0.0430741340273535	0.770928609373821
NAA40	-0.0978874911008631	0.773539602476179
PFKM	0.0398339515645709	0.773421492392795
LEMD3	0.0462344349422281	0.872442895973552
UBQLN2	-0.0344515635266127	0.773539602476179
CFL2	-0.0741621607497862	0.776509920296325
MFN2	0.0599210370092926	0.777056552804158
SEC63	-0.0444318014515304	0.777326705748777
RPL23	0.0927319242088593	0.777326705748777
CADM4	0.051207168066874	0.777338508879563
ANXA6	0.0363166944609965	0.777338508879563
PCYOX1	-0.042516322335743	0.777338508879563
GGA1	-0.086044646903499	0.778799152040063
RAD21	-0.0392997356369698	0.778799152040063
RPL17	-0.0745628694778411	0.780010077647291
HBS1L	0.0381921502671894	0.785051721203814
NHLRC2	0.0503752986900672	0.783035781033481
PSMC6	-0.0373014379672583	0.783699420428393
GTPBP1	-0.0434591233241974	0.783949747107566
RPAP3	-0.0261038899065973	0.891960823783696
TMEM35A	-0.0468155682319491	0.785599651105226
C11orf68	0.0406562812793645	0.787265984828669
XRCC5	-0.0360474711583656	0.788334367581707
U2AF1	-0.0581007215932949	0.790092581269048
COX5A	0.0927097082268276	0.791230358088676
CSTF3	0.0561319851210058	0.791230358088676
ARVCF	0.0335618490850251	0.791230358088676
SRSF2	0.0459190018915372	0.791347617450759
RBM39	-0.0419520842499139	0.791814468565891
GPC4	-0.0745484280961151	0.792887352636163
ASPH	0.0617098998493226	0.793526765922849
CLIC4	-0.0477700585994967	0.793909058790204
RP2	0.0472763172144433	0.794063620420826
NIPSNAP3A	-0.0285078064272568	0.911388961964458
STX12	0.0403191966123124	0.794063620420826
AGPS	0.0328194695787225	0.794063620420826
CELF2	-0.0378415418604092	0.795209381744298
RAB7A	-0.0349165057744827	0.795411632674573
SPAG9	0.044687171035644	0.795779673225025
PDHA1	0.0328821975616691	0.79714192513712
AMPH	-0.0491155567534385	0.79714192513712
GOLGA2	-0.0650829420153443	0.797896798736906
SRCAP	0.0196372290808817	0.926336309208426
GCA	0.0495931796686833	0.801683177874694
PDIA6	0.0325555418327532	0.802248380058354
RHOB	-0.0506976327321027	0.802747611951983
ASNA1	0.0281758925198687	0.804433216943504
SNRPA	0.0370686286869422	0.804587894370463
RPS4X	-0.0456190205044464	0.804587894370463
HINT3	0.0644492629628743	0.805568679615441
RPS12	0.0508414226701071	0.805568679615441
RAP1GDS1	-0.0354270120255613	0.806526081371575
MTX2	-0.0463841335509656	0.806707439216323
CORO7	-0.0288418589245367	0.808189139951852
RPL6	0.0286690873784785	0.809592521014544
GTF3C4	-0.0398317448014893	0.81305692766555
MYL12A	0.0454667108108922	0.814107444727783
ACOT7	-0.0293169312060471	0.815314300000035
HMGA1	0.0574610963463726	0.81611372233001
ARL6IP1	0.0725361422032265	0.816351306849242
CELF3	-0.0533789834500134	0.817425240528167
PAFAH1B2	-0.0437074989455759	0.817941399045619
CCDC47	-0.0342935064999565	0.817941399045619
RPS6KA3	-0.00616744814418269	0.985882681940282
PRPSAP2	-0.0853855076682066	0.819891753534918
SMARCC2	0.107035791889466	0.821698215408999
PRPF31	-0.0329058101137747	0.821698215408999
APEX1	-0.0369508956148366	0.821698215408999
RCOR2	-0.0375351620274778	0.822813521829618
SF3B6	0.0488363351268077	0.822813521829618
MVK	0.0433940331017446	0.822813521829618
GAA	0.0367577245044934	0.822813521829618
CTIF	-0.0782029678839748	0.82293266800983
HSPA2	-0.050761419417249	0.824641681339553
LSM14A	0.0429495926481742	0.826606741732885
NDUFA8	-0.060162505763742	0.827005234845129
ATIC	0.0225464614363808	0.831036211581185
CPE	0.0620672874807013	0.83240224056748
GAR1	0.0316345467227279	0.832365217858479
ARPC1A	-0.0297941428195649	0.834243484835567
XRN2	0.0270897171168514	0.834243484835567
NTPCR	0.0619914130534696	0.835392375262955
RBM22	-0.0562513018182393	0.835594286491652
RPN1	-0.02146705648466	0.837582334000217
CTR9	-0.0415050050472914	0.838503722145547
RARS	-0.0225323408621421	0.838503722145547
DDX39A	-0.0404712229964694	0.839086118702516
CAMSAP1	0.0448425809340058	0.839687186856198
MCM3	0.0339772539377741	0.840078630716131
NOP58	0.0203260205163112	0.840078630716131
L1CAM	0.0434536193039321	0.840085007564576
MAN2B1	0.0643268150910394	0.840384055814381
BCR	0.038580714418071	0.840384055814381
CNPY3	-0.0600589102811604	0.840384055814381
RFC3	0.039730053366096	0.840577298392526
NIT2	-0.04082461388019	0.844037405313551
PLCB3	-0.0279040194066624	0.84544493760298
GPX1	-0.0507857542532193	0.84544493760298
NDUFA9	0.0253900077532485	0.846107869647337
GLRX3	-0.0490030333522	0.848015413799573
ASMTL	0.0302942882096389	0.848015413799573
GTF3C3	0.0371705360465171	0.848324473888352
DCAKD	-0.0331404969229396	0.848324473888352
SIRT2	0.0292448171290047	0.848324473888352
SLC25A4	0.0379311051319746	0.849152512251826
CAPZA1	-0.032312682830451	0.84963581115456
COPS3	0.0204525408486056	0.850961905197383
HEXB	0.033551657166246	0.850961905197383
PSMD10	-0.0351379418301789	0.852072321200999
HSPH1	0.017630330461138	0.853507675474041
HSPE1	-0.0810015196209264	0.853507675474041
SPAST	0.0432764239018724	0.853612720565563
UBQLN4	-0.034496751545305	0.853666595183331
MYADM	0.0459853285798175	0.853689678944105
CENPV	0.0247865091693029	0.853689678944105
CYP51A1	-0.0397279932015131	0.853893215870763
SLC25A12	-0.0372142276046183	0.854455070123328
HDGF	-0.035758989641085	0.854709462326717
SCPEP1	-0.0737277214206777	0.856344244146507
PCBP1	-0.0322626619562811	0.856849561661754
CANX	-0.0288030164562123	0.856849561661754
AIMP2	-0.0346531474527154	0.857388108985173
PCCA	0.0428614940558028	0.857777617405817
TNPO3	0.0291307203580438	0.857777617405817
DYNLL2	0.0276816378110389	0.861508082931929
SRSF11	-0.0391996820769336	0.864392013531799
DYNC1I2	0.0310300307014977	0.86730047101973
RAVER1	0.0265468020128097	0.867610591809158
EHMT2	-0.0534789438404388	0.868005806747993
PAXBP1	-0.0275333060194747	0.872442895973552
QTRT1	-0.0437177568561573	0.872442895973552
FKBP5	0.0229223397846994	0.873087632120916
DBN1	-0.0201723442309145	0.87342288079493
AAK1	0.0351822852319224	0.873972798180671
MTX1	0.0355511594156717	0.877375473841436
TWF2	0.026060047675589	0.876855762063853
ECHS1	-0.0213343279779039	0.877375473841436
HNRNPH1	-0.0348058906434972	0.877603584415862
PTPRA	-0.0403574290408564	0.879783990713149
TRRAP	-0.027633821232385	0.879783990713149
NCL	0.0217539100765549	0.879783990713149
RPL4	0.017686481544704	0.879783990713149
BCL9	0.0443649154429302	0.880501451589271
SEC23A	0.0240719347715803	0.881057363532772
LARP1	0.0309094734318123	0.882396334878168
SEC13	0.0310600959210774	0.882533782918918
RPL19	-0.0438987796977592	0.883700661327652
NDUFS3	-0.0245846578151863	0.885308220372515
NDUFS6	0.051472605756544	0.885339724218294
EEF1B2	-0.0304123148499293	0.88659008793134
SORT1	0.0259790262182129	0.88659008793134
